-2170	-2489	-8152	-579278	-664402	-2175455
-2170	-2489	-8152	-511829	-587041	-1922152
-2170	-2489	-8152	-417020	-478300	-1566100
-2170	-2489	-8152	-353061	-404942	-1325905
-2170	-2489	-8152	-304715	-349492	-1144345
-2170	-2489	-8152	-267936	-307308	-1006222
-2170	-2489	-8152	-238669	-273741	-896312
-2170	-2489	-8152	-215170	-246789	-808063
-2170	-2489	-8152	-195942	-224735	-735851
-2170	-2489	-8152	-179847	-206275	-675408
-2170	-2489	-8152	-166146	-190560	-623954
-2170	-2489	-8152	-154427	-177120	-579944
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2170	-2489	-8152	0	0	0
-2169	-2489	-8157	73	-12	-356
-2169	-2489	-8157	73	-12	-356
-2169	-2489	-8157	73	-12	-355
-2169	-2489	-8157	73	-12	-356
-2169	-2489	-8157	73	-12	-356
-2168	-2483	-8157	141	391	-357
-2168	-2483	-8157	141	391	-356
-2168	-2483	-8157	141	391	-357
-2168	-2483	-8157	141	391	-356
-2168	-2483	-8157	141	391	-356
-2168	-2483	-8157	141	391	-356
-2168	-2483	-8157	141	391	-356
-2168	-2483	-8157	141	391	-356
-2168	-2483	-8157	141	391	-356
-2168	-2483	-8157	141	391	-356
-2168	-2483	-8157	68	404	0
-2168	-2483	-8157	68	405	0
-2168	-2483	-8157	68	405	0
-2168	-2483	-8157	68	405	0
-2168	-2483	-8157	68	405	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
-2168	-2483	-8157	0	0	0
